"location"	"n"	"trt_p"	"trt_eff"	"pre_p"	"pre_eff"	"intercept"	"singular"	"r2m"	"r2c"	"message"	"cont_est"	"cort_est"	"cont_min_cort"	"trt_q"	"pre_q"	"sig"	"contig"	"start"	"end"
"7920"	"Contig15316_227194_227194"	18	0.000234193539165782	2.48559638842539	0.0131523976838897	0.757293529822408	-2.82840626946744	FALSE	0.609357243120112	0.943706112254124	NA	0.0558083181398291	0.415127085244211	-0.359318767104382	0.0303842624113841	0.0696118703262875	"yes"	"Contig15316"	"227194"	"227194"
"7978"	"Contig15319_452197_452197"	12	9.97231397017712e-05	-1.72513978210716	0.000662982265745783	0.788347893163129	2.6392615347034	FALSE	0.858013804725803	0.915317349848197	NA	0.933346038303414	0.71384285979663	0.219503178506785	0.0147346577129725	0.007952638270585	"yes"	"Contig15319"	"452197"	"452197"
"8238"	"Contig15397_89491_89491"	16	7.08614607656191e-05	-1.92414155495643	0.0384791069834338	0.533849069080797	0.262002036968399	FALSE	0.836674959190265	0.936535825990635	NA	0.565128372992787	0.159475001138042	0.405653371854745	0.0111806580696099	0.137311722435862	"yes"	"Contig15397"	"89491"	"89491"
"8239"	"Contig15397_89514_89514"	16	0.000103111918782935	-2.09621258800371	0.0599918299179355	0.507378769986032	0.566208365500557	FALSE	0.778378500892354	0.942542610488138	NA	0.637887815763584	0.177993067984486	0.459894747779099	0.0151845844186702	0.178950051642821	"yes"	"Contig15397"	"89514"	"89514"
"8321"	"Contig15397_146562_146562"	16	1.82897393146063e-05	-2.35620671310895	0.641585465937328	0.136883848351287	3.52142087552878	FALSE	0.806049207436814	0.906455586781894	NA	0.97129115123426	0.762278863935695	0.209012287298566	0.00316871100035719	0.562224748314062	"yes"	"Contig15397"	"146562"	"146562"
"8746"	"Contig1571_1742412_1742412"	15	0.000307028566688259	-1.86830851514264	0.718426360559508	0.0800965263843245	2.53548642336036	FALSE	0.644803782300147	0.864727038899404	NA	0.926592408497947	0.660870957917467	0.26572145058048	0.0384254866346988	0.58701588898903	"yes"	"Contig1571"	"1742412"	"1742412"
"9138"	"Contig15900_13448_13448"	36	3.48973425811826e-06	-0.446374256185635	0.0358097668946238	-0.0985353102280403	1.42756098312044	FALSE	0.536750864721916	0.690148038852366	NA	0.806521004198392	0.727343625430543	0.0791773787678488	0.000629276580322244	0.130839065197646	"yes"	"Contig15900"	"13448"	"13448"
"9710"	"Contig16261_94495_94495"	20	5.97205784780293e-05	0.993325508796421	0.134782605035401	-0.195126299067013	0.215483989742756	FALSE	0.577445162024018	0.639472750229864	NA	0.553663509910717	0.770088235749078	-0.216424725838361	0.00962916745875228	0.276401493627978	"yes"	"Contig16261"	"94495"	"94495"
"9969"	"Contig16640_342962_342962"	29	1.52094138887975e-05	-0.89561049992399	0.73257636471396	0.0355432145378214	-0.66719977808209	FALSE	0.527817408403964	0.694233266936908	NA	0.339124140614077	0.173243760193107	0.16588038042097	0.00264806486630497	0.591233905104755	"yes"	"Contig16640"	"342962"	"342962"
"10367"	"Contig16949_206997_206997"	14	0.000156413673003456	1.71086799742454	0.282320556001483	0.224453647155146	0.455202740806747	FALSE	0.683387164772093	0.778362120410021	NA	0.611875517764764	0.89716100586853	-0.285285488103767	0.0215270727548096	0.394693215549666	"yes"	"Contig16949"	"206997"	"206997"
"10958"	"Contig17493_862_862"	25	0.000165023075843002	1.12186913752014	0.3388631991968	-0.144510685253402	1.30874284826263	FALSE	0.54820434361197	0.77131796924969	NA	0.787302712865096	0.91913203234089	-0.131829319475794	0.0225713456661103	0.429071873118626	"yes"	"Contig17493"	"862"	"862"
"11003"	"Contig1753_38980_38980"	15	8.00573500058502e-07	-1.91911643588416	4.38827103135464e-06	0.926909749998455	1.61226301924565	FALSE	0.811790283227882	0.843471180080951	NA	0.833725339865217	0.423882969394602	0.409842370470615	0.000146757215898558	0.000126923837190371	"yes"	"Contig1753"	"38980"	"38980"
"11285"	"Contig1776_59455_59455"	14	0.000116693695519419	3.66587268484633	0.00125632846847823	1.57864599745397	-0.172503586250587	FALSE	0.786862222612804	0.967073547679401	NA	0.456980729349828	0.970498510052217	-0.513517780702389	0.016792846358431	0.0128267056751477	"yes"	"Contig1776"	"59455"	"59455"
"11322"	"Contig1776_240944_240944"	19	0.000358575870604432	0.911651417084929	0.000846244082209867	-0.463789046667131	-0.90620383255304	FALSE	0.616058066545423	0.742047020227181	NA	0.287777278218276	0.501361892764993	-0.213584614546717	0.0431240190644781	0.00960374825508929	"yes"	"Contig1776"	"240944"	"240944"
"12293"	"Contig18321_11983_11983"	39	7.2288033109489e-05	1.3426821380694	0.503805353800424	0.100921244874095	-3.6878876602051	FALSE	0.504089904319455	0.924497228883896	NA	0.0244138551310943	0.0874476183138693	-0.063033763182775	0.011284836445941	0.509834173625048	"yes"	"Contig18321"	"11983"	"11983"
"12497"	"Contig185_232057_232057"	18	0.000203599023164803	1.49838421380148	0.303130379444512	-0.21128774780977	-0.0165945056815627	FALSE	0.519445309080954	0.891525273134803	NA	0.495851468780227	0.814842753366524	-0.318991284586298	0.0270927383491935	0.407666518487626	"yes"	"Contig185"	"232057"	"232057"
"13269"	"Contig18897_6379_6379"	35	3.23824374795518e-05	-1.54035819574187	0.918400257993444	-0.019082709103443	-1.89965367616715	FALSE	0.467165703750689	0.932951158383293	NA	0.130147676405667	0.0310681267788082	0.0990795496268584	0.00539857275064414	0.639845032246307	"yes"	"Contig18897"	"6379"	"6379"
"13407"	"Contig18997_70350_70350"	22	4.69908987901864e-05	-1.26058310065518	0.700480194273261	-0.0578118376247521	1.50385423168871	FALSE	0.534652537322169	0.781347100877748	NA	0.818148617712288	0.560519609940615	0.257629007771673	0.00768891897066685	0.581587957383552	"yes"	"Contig18997"	"70350"	"70350"
"13965"	"Contig19730_567817_567817"	21	3.6599285769796e-08	1.24275919369367	0.00327660942992183	0.302101487084083	-0.361011730422452	FALSE	0.707089000184467	0.785735920368919	NA	0.410714676617465	0.707184207497395	-0.296469530879931	6.93956080973236e-06	0.0261541205234541	"yes"	"Contig19730"	"567817"	"567817"
"14021"	"Contig1979_88799_88799"	18	0.000415709852450102	-3.74657587748105	0.111177691492538	-0.775062831151976	-1.03825305906255	FALSE	0.670698731439152	0.961990210484582	NA	0.261487207967222	0.00828631620163699	0.253200891765585	0.0487151746421205	0.251025924457921	"yes"	"Contig1979"	"88799"	"88799"
"14056"	"Contig19886_681796_681796"	16	0.000188144831976899	-1.44471483885064	0.144643777338107	-0.263984033775596	1.43421837220621	FALSE	0.568758102132368	0.825164828562071	NA	0.807557736224239	0.497375907431476	0.310181828792764	0.0254190805469081	0.286190796974154	"yes"	"Contig19886"	"681796"	"681796"
"14145"	"Contig19943_9207_9207"	25	1.10549618159467e-07	0.477949886306003	9.61186971027103e-08	0.234066048218438	1.07062278523332	FALSE	0.83875468245037	0.862523521582551	NA	0.744715334315398	0.824707485650187	-0.0799921513347889	2.07828298037233e-05	4.39558824286569e-06	"yes"	"Contig19943"	"9207"	"9207"
"14256"	"Contig20186_218808_218808"	8	0.000126260503422544	-3.26321222786895	0.121119218892943	-0.605167693144057	-0.312372161878807	FALSE	0.856344830317358	0.934397306937835	NA	0.42253582691758	0.0272364632967757	0.395299363620805	0.0177645072268921	0.262087638327354	"yes"	"Contig20186"	"218808"	"218808"
"14563"	"Contig2065_349974_349974"	24	0.000368065581539438	2.05568034743832	0.119955634309511	0.422556284294238	1.07779587367818	FALSE	0.495645234712238	0.908657953028476	NA	0.746076646322113	0.958252679108482	-0.212176032786368	0.0439479660269164	0.260487638810437	"yes"	"Contig2065"	"349974"	"349974"
"15023"	"Contig2068_1182141_1182141"	25	0.000195228690064005	1.73915595962993	0.71868206556374	-0.0838358375944577	0.340428549222644	FALSE	0.424695819353224	0.912719010910155	NA	0.584294618907904	0.888903008318439	-0.304608389410535	0.0261363535873878	0.587105025165638	"yes"	"Contig2068"	"1182141"	"1182141"
"15291"	"Contig2068_2039757_2039757"	17	0.000115947022516483	-2.04518294848432	0.0649832357861719	-0.455479702682387	2.91554520389034	FALSE	0.762237371741129	0.903859517658237	NA	0.948609563677292	0.704821070221664	0.243788493455628	0.0167399235616421	0.18725543944153	"yes"	"Contig2068"	"2039757"	"2039757"
"16339"	"Contig210_2069614_2069614"	24	5.53274734833453e-05	0.889039680192341	0.450765435770808	0.0800262338978491	-2.09490445925737	FALSE	0.646341360543085	0.731612270742215	NA	0.109593068156154	0.230433548354558	-0.120840480198404	0.0090195909944338	0.486882558438433	"yes"	"Contig210"	"2069614"	"2069614"
"18078"	"Contig22276_903243_903243"	13	0.000221444456438978	1.27998435445545	0.809749436164582	0.0442716970756153	-0.00699343836414662	FALSE	0.609605142822396	0.721013104843957	NA	0.498251647534686	0.781254313493522	-0.283002665958836	0.0289443238665552	0.612906016608003	"yes"	"Contig22276"	"903243"	"903243"
"18584"	"Contig2260_11781_11781"	19	7.57768292947478e-06	-2.37236013153678	0.675530654427501	-0.122226405662712	3.64668961339688	FALSE	0.70410520459041	0.944741810700952	NA	0.974585431595986	0.781482982921046	0.19310244867494	0.00133909601332608	0.573584992974437	"yes"	"Contig2260"	"11781"	"11781"
"18660"	"Contig2260_610526_610526"	22	0.000359099741215807	-1.80315531326233	0.057663233347758	0.478970011379015	0.667399563115935	FALSE	0.516516185031175	0.922116719861897	NA	0.660920633560288	0.243100462370088	0.4178201711902	0.0431240190644781	0.174976541166223	"yes"	"Contig2260"	"610526"	"610526"
"19823"	"Contig2336_4109_4109"	16	0.000385095310250676	-3.66018240774592	0.468944298676894	0.133920521581129	-1.57965329419502	FALSE	0.954260774658302	0.957298800604004	NA	0.170844589623408	0.005273173960618	0.16557141566279	0.0457341473160328	0.495185046467911	"yes"	"Contig2336"	"4109"	"4109"
"20017"	"Contig23738_21824_21824"	20	5.68662071887947e-05	-1.20413101380361	0.530496406309433	-0.118723424679151	-0.813275966413051	FALSE	0.641231307466073	0.728162805254173	NA	0.307192846798605	0.117387380964043	0.189805465834562	0.00920252301949677	0.520721839107126	"yes"	"Contig23738"	"21824"	"21824"
"20089"	"Contig23835_30711_30711"	34	7.79415673472484e-05	-0.865814570126063	0.0607212699923691	0.203774696468774	1.66075618570274	FALSE	0.432678496277507	0.879767392212968	NA	0.840339485874627	0.688891405163183	0.151448080711445	0.0119561662046963	0.180038562190276	"yes"	"Contig23835"	"30711"	"30711"
"20322"	"Contig24397_49861_49861"	21	0.000394194691300052	-1.1872123130854	0.646786348739891	0.0729600649976332	2.06747098021313	FALSE	0.506719870103639	0.819963269980319	NA	0.887701095961368	0.70687582040983	0.180825275551538	0.0466892863689178	0.5637630627582	"yes"	"Contig24397"	"49861"	"49861"
"20365"	"Contig2441_137823_137823"	33	0.000289421087237103	0.882935875422873	0.875098329902524	-0.0201748298910236	1.17423321470101	FALSE	0.378464233991412	0.828169231444629	NA	0.763909336626965	0.886670013502312	-0.122760676875347	0.0367422902151613	0.629134008534759	"yes"	"Contig2441"	"137823"	"137823"
"20474"	"Contig2441_493656_493656"	18	2.96025452005054e-05	-1.82047546373368	0.577240994317205	0.118841937957949	1.71666513418272	FALSE	0.609716839093217	0.858736210974151	NA	0.847698785697738	0.474070699206113	0.373628086491625	0.00497265811142742	0.539289994280575	"yes"	"Contig2441"	"493656"	"493656"
"21164"	"Contig2490_669139_669139"	18	0.000205470859388419	-1.9969917254508	0.224416846170305	0.33417051915354	1.11940178932225	FALSE	0.556819743979081	0.929679111832514	NA	0.753877737652031	0.293677452175785	0.460200285476246	0.0272597143336231	0.354907019058906	"yes"	"Contig2490"	"669139"	"669139"
"21983"	"Contig2583_87224_87224"	36	3.76646125178088e-05	0.857961753710502	0.937133136386638	0.00833854784100299	0.380612874460142	FALSE	0.362322925899455	0.93340129588515	NA	0.594020912293252	0.775315810223429	-0.181294897930177	0.00620889058093257	0.644757018852739	"yes"	"Contig2583"	"87224"	"87224"
"22019"	"Contig25913_14107_14107"	19	7.14005994627153e-05	-1.25018809626398	0.1837696729854	0.20575048993191	0.409652407845693	FALSE	0.580796783792847	0.849748919196267	NA	0.601004529842511	0.301421973821234	0.299582556021277	0.0111858256592748	0.322114538529711	"yes"	"Contig25913"	"14107"	"14107"
"22164"	"Contig26081_161085_161085"	41	1.95124031789877e-06	-0.899825657409053	6.99877162447526e-16	0.785295785575902	1.11903223235668	FALSE	0.729860843180825	0.960509122189156	NA	0.753809161367236	0.554583251218121	0.199225910149114	0.000353293975088998	7.61484243262433e-14	"yes"	"Contig26081"	"161085"	"161085"
"22746"	"Contig269_18343_18343"	17	0.000296178079849056	1.61759145773433	0.0201046982219595	-0.548375387976529	-0.209040840109966	FALSE	0.589715382784245	0.900622362490661	NA	0.447929267905517	0.803537237331966	-0.355607969426449	0.0372787286880175	0.0917721923918654	"yes"	"Contig269"	"18343"	"18343"
"23778"	"Contig2777_65787_65787"	13	0.000131890641438928	-1.51392978819036	0.0123996119199294	0.51837100447424	1.29955688060568	FALSE	0.760722090140654	0.894931335977745	NA	0.785760397328383	0.446611077309081	0.339149320019302	0.0183810372294105	0.0672136274089183	"yes"	"Contig2777"	"65787"	"65787"
"25550"	"Contig29115_131577_131577"	34	7.62731954188638e-05	0.723559714308422	0.221237698510733	0.109449233723025	0.878478809719244	FALSE	0.524144998868505	0.642852947503155	NA	0.706506893947337	0.832303104177714	-0.125796210230377	0.0117820593104294	0.352586876226402	"yes"	"Contig29115"	"131577"	"131577"
"27030"	"Contig3155_21126_21126"	10	0.00013043868878919	-1.81785783726603	0.0336092745661264	-0.533067887485501	0.210334989573079	FALSE	0.805531760709843	0.893061174161329	NA	0.552390738944633	0.166932817698192	0.385457921246441	0.0182362122531315	0.126271025011398	"yes"	"Contig3155"	"21126"	"21126"
"27309"	"Contig31955_46951_46951"	29	1.2114976411744e-06	2.28952188176862	0.00340320343238131	0.427470885677947	-3.92384181444539	FALSE	0.839728289280051	0.918396099510334	NA	0.0193819310147046	0.163239432841468	-0.143857501826763	0.000221168108327722	0.026860422440528	"yes"	"Contig31955"	"46951"	"46951"
"27497"	"Contig3222_66896_66896"	38	7.72261283345673e-05	-1.29865518536045	4.50030061893351e-13	1.08644380444813	2.98414130752083	FALSE	0.707667367449623	0.944911955074518	NA	0.951852520051444	0.843629618249579	0.108222901801865	0.0118876952242997	4.19293031408707e-11	"yes"	"Contig3222"	"66896"	"66896"
"27532"	"Contig3222_81466_81466"	25	0.000107611821617928	-1.58965345467449	0.158582813788217	0.299356080484683	1.12909000613869	FALSE	0.415326476284939	0.948668972017665	NA	0.755670923856124	0.386852166720875	0.368818757135249	0.0157946055323622	0.299636143566263	"yes"	"Contig3222"	"81466"	"81466"
"29636"	"Contig34474_114892_114892"	18	0.000257300079241462	-1.75997424304729	0.1318789516184	-0.401743050952077	2.19879433015998	FALSE	0.566726193169064	0.860347273379716	NA	0.900141189072368	0.607977845239704	0.292163343832665	0.0329485359233977	0.273414705600386	"yes"	"Contig34474"	"114892"	"114892"
"29828"	"Contig3461_918940_918940"	22	0.000214945326180677	-1.52632538981662	0.0521942566550032	0.403722892979096	1.53852882029874	FALSE	0.500348066727557	0.881565543286219	NA	0.823250757203494	0.503050819759005	0.320199937444489	0.0282620737436277	0.165272209122244	"yes"	"Contig3461"	"918940"	"918940"
"30526"	"Contig3566_40673_40673"	12	0.000112239301696892	-1.60886471713997	0.0449709938251842	-0.426505027317132	1.30448877295561	FALSE	0.711336781586566	0.846558308625489	NA	0.786589466874409	0.424488097326622	0.362101369547787	0.016365060832847	0.150779613154421	"yes"	"Contig3566"	"40673"	"40673"
"30989"	"Contig357_3970_3970"	24	6.80502127857204e-05	0.451501959331648	0.0943355740327174	-0.106280984704378	1.27353155079657	FALSE	0.54720220109842	0.797897704476524	NA	0.781346691759231	0.848776048742678	-0.0674293569834471	0.0107755781442041	0.230197161905725	"yes"	"Contig357"	"3970"	"3970"
"32641"	"Contig3872_93325_93325"	11	0.000315491022605561	-2.44128045130177	0.054172590230111	0.673174936258218	2.89643864932255	FALSE	0.813780728400506	0.881688345934902	NA	0.947670105596163	0.611864939518924	0.335805166077239	0.0391518514566649	0.168856629101702	"yes"	"Contig3872"	"93325"	"93325"
"32774"	"Contig3872_1020777_1020777"	18	0.000118024403858527	1.03652520307363	2.24825682480591e-06	0.662879272994176	-0.62770371680238	FALSE	0.709872792775061	0.96474339103773	NA	0.348031395204647	0.600805259727568	-0.252773864522921	0.0168744113805357	7.18183199070629e-05	"yes"	"Contig3872"	"1020777"	"1020777"
"32924"	"Contig3877_18898_18898"	17	0.000144848936159227	-1.0820841111614	0.0038447949485978	0.4013975685844	1.58954952768948	FALSE	0.695494493311052	0.808904044537179	NA	0.830552715329144	0.624212121240454	0.20634059408869	0.0199977266664354	0.0292905095270732	"yes"	"Contig3877"	"18898"	"18898"
"32979"	"Contig3897_321985_321985"	17	1.93748910960919e-06	1.68591255522392	0.111647136292045	0.271646537702519	0.297504304499716	FALSE	0.716893584538543	0.827367817680946	NA	0.573832310252141	0.879044930294198	-0.305212620042058	0.000352247802916765	0.251438831312922	"yes"	"Contig3897"	"321985"	"321985"
"33016"	"Contig3897_546413_546413"	25	0.000309636904275913	1.21602706989239	0.00206742103378378	0.491183155677787	-2.20860613710843	FALSE	0.604279051558735	0.895700890100139	NA	0.098980312879954	0.270402964668529	-0.171422651788575	0.038533606684955	0.0186149199115816	"yes"	"Contig3897"	"546413"	"546413"
"33477"	"Contig4056_136551_136551"	15	0.000304024553902976	2.03704362800886	0.781023357041934	0.0828756414518449	0.794930962910973	FALSE	0.636998414146645	0.92302426467897	NA	0.688889122078881	0.944379412342346	-0.255490290263465	0.0381576212497775	0.605042007254815	"yes"	"Contig4056"	"136551"	"136551"
"33564"	"Contig40846_42097_42097"	13	0.000224407113531303	1.41993238790159	0.00301921028307461	-0.580860619966565	0.431740395681591	FALSE	0.779195720746574	0.826160589692582	NA	0.606289182181982	0.864323387338027	-0.258034205156045	0.0292450398770612	0.0246828904164158	"yes"	"Contig40846"	"42097"	"42097"
"33905"	"Contig419_1086_1086"	14	0.000121265208787888	0.758043305938539	0.00313254069091787	0.293971829455554	0.714468744791519	FALSE	0.765644151584682	0.932212295103865	NA	0.671387836076132	0.81343890513281	-0.142051069056678	0.0172262650956867	0.0253853720412849	"yes"	"Contig419"	"1086"	"1086"
"34478"	"Contig4402_260840_260840"	13	0.000117232449416565	-1.90375642567407	0.00204436411832755	-2.22807141702552	-1.58813809005144	FALSE	0.950004630208161	0.950527766309454	NA	0.169646015895036	0.0295437382578934	0.140102277637142	0.0168156019753535	0.0184534377789845	"yes"	"Contig4402"	"260840"	"260840"
"35319"	"Contig4616_300113_300113"	17	0.000325541876825981	-1.29093075694804	0.070059790036634	-0.349161055785736	-0.578195013037334	FALSE	0.606698343014747	0.755509825019231	NA	0.359348026808397	0.133642910640077	0.22570511616832	0.0400615465438261	0.195015687781869	"yes"	"Contig4616"	"300113"	"300113"
"35539"	"Contig47486_933_933"	34	1.52246402540169e-05	-0.753457303755184	0.0013025309815467	0.300892324570736	0.600352343272538	FALSE	0.486361715860075	0.922326938164061	NA	0.645736912676144	0.461798354881728	0.183938557794416	0.00264806486630497	0.0131687473371814	"yes"	"Contig47486"	"933"	"933"
"36283"	"Contig4814_20728_20728"	29	7.47580768005662e-05	-1.389167688621	0.000331857417467935	0.622929312745733	1.94645887043323	FALSE	0.500052935994306	0.977443583714644	NA	0.875060004052139	0.635825540650173	0.239234463401967	0.011588535535025	0.00467442400507971	"yes"	"Contig4814"	"20728"	"20728"
"36631"	"Contig4904_605_605"	12	9.83381203453462e-05	-3.3135371087336	0.611527008979532	-0.214379575390302	2.75042395103602	FALSE	0.665082497578797	0.958044344093818	NA	0.939937288523453	0.362827441541924	0.577109846981529	0.0146465350163178	0.551717934551902	"yes"	"Contig4904"	"605"	"605"
"36873"	"Contig5116_216057_216057"	23	0.000344058069880301	-1.97076154120112	0.61869657504133	-0.13571458637048	2.19706453566485	FALSE	0.429345217634556	0.940567854606434	NA	0.899985595327468	0.556335527422113	0.343650067905356	0.0419404089639013	0.554413591835731	"yes"	"Contig5116"	"216057"	"216057"
"37770"	"Contig5541_118326_118326"	27	0.000198787441146253	-1.31944062497604	0.182055521869959	-0.244343920890191	0.231837822708597	FALSE	0.393556483478082	0.881360639435393	NA	0.557701239319507	0.252069955077673	0.305631284241833	0.0265323822845444	0.320745338062699	"yes"	"Contig5541"	"118326"	"118326"
"38012"	"Contig566_123340_123340"	17	0.000295054078174362	2.06486383489484	0.0198336490393767	0.695185381954737	-1.40166261387387	FALSE	0.57008698142761	0.971539222012357	NA	0.197552412276463	0.659979131299744	-0.462426719023281	0.0372433616182192	0.0910605509866875	"yes"	"Contig566"	"123340"	"123340"
"38050"	"Contig566_305050_305050"	12	0.000258388788690764	3.49119038230112	0.376479467501054	-0.297282487822437	0.342807601783016	FALSE	0.771088241052941	0.951456191326173	NA	0.584872361359363	0.97883466374024	-0.393962302380877	0.0329923205883343	0.450712796721071	"yes"	"Contig566"	"305050"	"305050"
"38587"	"Contig578_845363_845363"	20	0.000405291587793272	2.02572184339053	0.102750547010368	0.458484580082582	-0.554612122773522	FALSE	0.648828016950095	0.948887331652902	NA	0.364795024724263	0.813225999503527	-0.448430974779264	0.0478126631370263	0.240916609914142	"yes"	"Contig578"	"845363"	"845363"
"39097"	"Contig6012_20977_20977"	34	1.02181374924633e-05	1.05981930868781	0.0742253408902502	0.211309615872126	-0.830508583779223	FALSE	0.443981871490046	0.888455195379774	NA	0.303537543550661	0.557077788094568	-0.253540244543906	0.00179851190591428	0.201643924111894	"yes"	"Contig6012"	"20977"	"20977"
"39451"	"Contig602_1729980_1729980"	24	0.000111945966584662	-0.843678093687118	0.00115416878060697	-0.338693976066378	0.224920874494927	FALSE	0.592365560470494	0.748048984130746	NA	0.555994357342486	0.350064155259431	0.205930202083055	0.016365060832847	0.0121132784251219	"yes"	"Contig602"	"1729980"	"1729980"
"40277"	"Contig6542_182679_182679"	10	0.000160890045694658	-3.94051071101239	0.000119452553046234	2.65527151661403	2.56743617999349	FALSE	0.955360698056474	0.987257409682792	NA	0.92873619519216	0.202123563835323	0.726612631356838	0.0220743843388547	0.00208630121715482	"yes"	"Contig6542"	"182679"	"182679"
"40854"	"Contig69_997598_997598"	21	9.66566632011205e-05	2.04995523136725	0.092965012761667	0.443481640921918	-3.45002235219554	FALSE	0.584037078868836	0.948414366700689	NA	0.0307681927739095	0.197805460595694	-0.167037267821785	0.0144752168585987	0.228280797233142	"yes"	"Contig69"	"997598"	"997598"
