Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_ALL	GO:0004871~signal transducer activity	6	37.5	0.0010614026090967333	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	36	284	5.259259259259259	0.0726271723971218	0.005382827517562004	0.0035632801876818903
GOTERM_MF_ALL	GO:0038023~signaling receptor activity	6	37.5	0.0010614026090967333	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	36	284	5.259259259259259	0.0726271723971218	0.005382827517562004	0.0035632801876818903
GOTERM_MF_ALL	GO:0004872~receptor activity	6	37.5	0.0010614026090967333	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	36	284	5.259259259259259	0.0726271723971218	0.005382827517562004	0.0035632801876818903
GOTERM_MF_4	GO:0004888~transmembrane signaling receptor activity	6	37.5	0.0010935400307667317	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	35	274	5.219047619047618	0.02164507681337291	0.005467700153833658	0.00464754513075861
GOTERM_CC_2	GO:0031224~intrinsic component of membrane	7	43.75	0.0010949743731817013	ACVRL1, ACVR1, NETO1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	7	90	275	3.0555555555555554	0.031272238619329706	0.026842538823260837	0.026842538823260837
GOTERM_MF_2	GO:0004872~receptor activity	6	37.5	0.0010974276434650787	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	36	282	5.222222222222222	0.012005682569293241	0.004023901359371955	0.003658092144883596
GOTERM_MF_2	GO:0038023~signaling receptor activity	6	37.5	0.0010974276434650787	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	36	282	5.222222222222222	0.012005682569293241	0.004023901359371955	0.003658092144883596
GOTERM_MF_FAT	GO:0004871~signal transducer activity	6	37.5	0.0010974276434650787	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	36	282	5.222222222222222	0.06786156183040803	0.005944399735435844	0.004023901359371955
GOTERM_MF_FAT	GO:0038023~signaling receptor activity	6	37.5	0.0010974276434650787	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	36	282	5.222222222222222	0.06786156183040803	0.005944399735435844	0.004023901359371955
GOTERM_MF_FAT	GO:0004872~receptor activity	6	37.5	0.0010974276434650787	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	36	282	5.222222222222222	0.06786156183040803	0.005944399735435844	0.004023901359371955
GOTERM_MF_FAT	GO:0060089~molecular transducer activity	6	37.5	0.0010974276434650787	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	36	282	5.222222222222222	0.06786156183040803	0.005944399735435844	0.004023901359371955
GOTERM_CC_3	GO:0016021~integral component of membrane	7	43.75	0.0011193975934009773	ACVRL1, ACVR1, NETO1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	7	90	274	3.0444444444444447	0.04166793155169013	0.02126855427461857	0.02126855427461857
GOTERM_CC_3	GO:0031224~intrinsic component of membrane	7	43.75	0.0011193975934009773	ACVRL1, ACVR1, NETO1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	7	90	274	3.0444444444444447	0.04166793155169013	0.02126855427461857	0.02126855427461857
GOTERM_MF_3	GO:0038023~signaling receptor activity	6	37.5	0.0011542506778948187	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	36	279	5.166666666666667	0.021704423772651915	0.005482690720000389	0.004039877372631865
GOTERM_CC_4	GO:0016021~integral component of membrane	7	43.75	0.0011965718751743486	ACVRL1, ACVR1, NETO1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	7	90	271	3.011111111111111	0.037588559423988976	0.038290300005579155	0.038290300005579155
GOTERM_CC_1	GO:0044425~membrane part	7	43.75	0.0012875300823561064	ACVRL1, ACVR1, NETO1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	7	98	292	2.9795918367346936	0.01280095835611439	0.012875300823561064	0.012875300823561064
GOTERM_CC_ALL	GO:0044425~membrane part	7	43.75	0.0012875300823561064	ACVRL1, ACVR1, NETO1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	7	98	292	2.9795918367346936	0.07558108543726538	0.026179778341240828	0.026179778341240828
GOTERM_MF_ALL	GO:0032559~adenyl ribonucleotide binding	6	37.5	0.0015736368489464607	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	39	284	4.854700854700854	0.10579141854179785	0.0065722480161881595	0.0043506430529696265
GOTERM_MF_ALL	GO:0030554~adenyl nucleotide binding	6	37.5	0.0015736368489464607	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	39	284	4.854700854700854	0.10579141854179785	0.0065722480161881595	0.0043506430529696265
GOTERM_MF_ALL	GO:0005524~ATP binding	6	37.5	0.0015736368489464607	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	39	284	4.854700854700854	0.10579141854179785	0.0065722480161881595	0.0043506430529696265
GOTERM_MF_DIRECT	GO:0005524~ATP binding	6	37.5	0.0015736368489464607	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	39	284	4.854700854700854	0.026417680475272265	0.013375913216044916	0.013375913216044916
GOTERM_MF_FAT	GO:0005524~ATP binding	6	37.5	0.0016266631901858013	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	39	282	4.82051282051282	0.0989470086437726	0.007048873824138472	0.0047715453578783505
GOTERM_MF_FAT	GO:0032559~adenyl ribonucleotide binding	6	37.5	0.0016266631901858013	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	39	282	4.82051282051282	0.0989470086437726	0.007048873824138472	0.0047715453578783505
GOTERM_MF_FAT	GO:0030554~adenyl nucleotide binding	6	37.5	0.0016266631901858013	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	39	282	4.82051282051282	0.0989470086437726	0.007048873824138472	0.0047715453578783505
GOTERM_CC_2	GO:0044425~membrane part	7	43.75	0.0018512095740179887	ACVRL1, ACVR1, NETO1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	7	98	275	2.8061224489795915	0.05231662982502394	0.026842538823260837	0.026842538823260837
GOTERM_MF_1	GO:0003824~catalytic activity	8	50.0	0.002011421722740772	ACVRL1, ACVR1, TLL2, TLL1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	93	284	2.7144563918757463	0.010016731736875673	0.003352369537901287	0.003352369537901287
GOTERM_MF_ALL	GO:0003824~catalytic activity	8	50.0	0.002011421722740772	ACVRL1, ACVR1, TLL2, TLL1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	93	284	2.7144563918757463	0.13320671975180076	0.007933941239699711	0.005252045609378682
GOTERM_CC_DIRECT	GO:0016021~integral component of membrane	6	37.5	0.004231777386481437	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	7	73	292	3.4285714285714284	0.05764252736828579	0.05924488341074012	0.05924488341074012
GOTERM_CC_1	GO:0016020~membrane	7	43.75	0.004467924652166046	ACVRL1, ACVR1, NETO1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	7	120	292	2.4333333333333336	0.043791560336694624	0.02233962326083023	0.02233962326083023
GOTERM_CC_ALL	GO:0016020~membrane	7	43.75	0.004467924652166046	ACVRL1, ACVR1, NETO1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	7	120	292	2.4333333333333336	0.23902446879488815	0.0681358509455322	0.0681358509455322
GOTERM_MF_5	GO:0030554~adenyl nucleotide binding	6	37.5	0.006793851670049026	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	39	207	3.5384615384615383	0.10333464607458898	0.0181169377867974	0.012455394728423214
GOTERM_MF_5	GO:0005524~ATP binding	6	37.5	0.006793851670049026	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	39	207	3.5384615384615383	0.10333464607458898	0.0181169377867974	0.012455394728423214
GOTERM_MF_5	GO:0032559~adenyl ribonucleotide binding	6	37.5	0.006793851670049026	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	39	207	3.5384615384615383	0.10333464607458898	0.0181169377867974	0.012455394728423214
GOTERM_MF_ALL	GO:0035639~purine ribonucleoside triphosphate binding	6	37.5	0.008078377688441885	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	55	284	3.4424242424242424	0.43779802388871514	0.02731261027997018	0.0180801786360366
GOTERM_MF_ALL	GO:0032555~purine ribonucleotide binding	6	37.5	0.008078377688441885	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	55	284	3.4424242424242424	0.43779802388871514	0.02731261027997018	0.0180801786360366
GOTERM_MF_ALL	GO:0017076~purine nucleotide binding	6	37.5	0.008078377688441885	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	55	284	3.4424242424242424	0.43779802388871514	0.02731261027997018	0.0180801786360366
GOTERM_MF_FAT	GO:0032555~purine ribonucleotide binding	6	37.5	0.008339439346951631	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	55	282	3.418181818181818	0.41489388141136074	0.030114642086214224	0.02038529618143732
GOTERM_MF_FAT	GO:0035639~purine ribonucleoside triphosphate binding	6	37.5	0.008339439346951631	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	55	282	3.418181818181818	0.41489388141136074	0.030114642086214224	0.02038529618143732
GOTERM_MF_FAT	GO:0017076~purine nucleotide binding	6	37.5	0.008339439346951631	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	55	282	3.418181818181818	0.41489388141136074	0.030114642086214224	0.02038529618143732
GOTERM_MF_ALL	GO:0032553~ribonucleotide binding	6	37.5	0.008778084068388889	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	56	284	3.380952380952381	0.46527117349867964	0.028168359980365317	0.018646660832072816
GOTERM_MF_FAT	GO:0032553~ribonucleotide binding	6	37.5	0.009060959831823945	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	56	282	3.3571428571428568	0.4415245619213811	0.030418970648614607	0.020591303208292965
GOTERM_MF_4	GO:0017076~purine nucleotide binding	6	37.5	0.009489568787793294	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	55	274	3.321212121212121	0.1736175786794818	0.02483289781739423	0.021107963144785094
GOTERM_MF_4	GO:0032555~purine ribonucleotide binding	6	37.5	0.009489568787793294	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	55	274	3.321212121212121	0.1736175786794818	0.02483289781739423	0.021107963144785094
GOTERM_MF_4	GO:0035639~purine ribonucleoside triphosphate binding	6	37.5	0.009489568787793294	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	55	274	3.321212121212121	0.1736175786794818	0.02483289781739423	0.021107963144785094
GOTERM_MF_3	GO:0032553~ribonucleotide binding	6	37.5	0.00950592033320011	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	56	279	3.321428571428571	0.16596207961266107	0.02798124529902517	0.020617759694018547
GOTERM_MF_ALL	GO:1901265~nucleoside phosphate binding	6	37.5	0.009521699148292501	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	57	284	3.3216374269005846	0.4930179827267379	0.028168359980365317	0.018646660832072816
GOTERM_MF_ALL	GO:0000166~nucleotide binding	6	37.5	0.009521699148292501	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	57	284	3.3216374269005846	0.4930179827267379	0.028168359980365317	0.018646660832072816
GOTERM_MF_FAT	GO:0000166~nucleotide binding	6	37.5	0.009827667440321642	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	57	282	3.2982456140350878	0.4685157811876125	0.030418970648614607	0.020591303208292965
GOTERM_MF_FAT	GO:1901265~nucleoside phosphate binding	6	37.5	0.009827667440321642	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	57	282	3.2982456140350878	0.4685157811876125	0.030418970648614607	0.020591303208292965
GOTERM_MF_4	GO:0032553~ribonucleotide binding	6	37.5	0.01030680982850253	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	56	274	3.261904761904762	0.1871476978068478	0.02483289781739423	0.021107963144785094
GOTERM_MF_3	GO:1901265~nucleoside phosphate binding	6	37.5	0.010308879847009273	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	57	279	3.2631578947368416	0.1787151733804817	0.02798124529902517	0.020617759694018547
GOTERM_MF_3	GO:0000166~nucleotide binding	6	37.5	0.010308879847009273	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	57	279	3.2631578947368416	0.1787151733804817	0.02798124529902517	0.020617759694018547
GOTERM_MF_4	GO:0000166~nucleotide binding	6	37.5	0.011174804017827403	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	57	274	3.2046783625730995	0.20128750147495988	0.02483289781739423	0.021107963144785094
GOTERM_BP_ALL	GO:0040008~regulation of growth	3	18.75	0.013066793333181554	TLL2, TGFBR1, BMPR1A	6	9	228	12.666666666666668	0.9998233720656503	1.0	1.0
GOTERM_BP_2	GO:0040008~regulation of growth	3	18.75	0.013178718545749068	TLL2, TGFBR1, BMPR1A	6	9	227	12.61111111111111	0.6049105129574393	0.7410576837180354	0.7410576837180354
GOTERM_BP_FAT	GO:0040008~regulation of growth	3	18.75	0.01340692323282716	TLL2, TGFBR1, BMPR1A	6	9	225	12.5	0.9996018223650762	1.0	1.0
GOTERM_MF_ALL	GO:0043167~ion binding	8	50.0	0.013833485367929128	ACVRL1, ACVR1, TLL2, TLL1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	124	284	2.03584229390681	0.6280642812700189	0.03928709844491872	0.02600695249170676
GOTERM_MF_2	GO:0043167~ion binding	8	50.0	0.014480777721074107	ACVRL1, ACVR1, TLL2, TLL1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	124	282	2.021505376344086	0.1482422488713111	0.030437052942621383	0.027670048129655803
GOTERM_MF_FAT	GO:0043167~ion binding	8	50.0	0.014480777721074107	ACVRL1, ACVR1, TLL2, TLL1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	124	282	2.021505376344086	0.6068426786775971	0.04278411599408259	0.028961555442148214
GOTERM_BP_3	GO:0040008~regulation of growth	3	18.75	0.014909306716133651	TLL2, TGFBR1, BMPR1A	6	9	213	11.833333333333334	0.9566958860716047	1.0	1.0
GOTERM_MF_ALL	GO:0097367~carbohydrate derivative binding	6	37.5	0.01609538637299525	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	64	284	2.958333333333333	0.6840176760944935	0.042324904906765284	0.028017894797436174
GOTERM_MF_ALL	GO:0036094~small molecule binding	6	37.5	0.01609538637299525	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	64	284	2.958333333333333	0.6840176760944935	0.042324904906765284	0.028017894797436174
GOTERM_MF_2	GO:0097367~carbohydrate derivative binding	6	37.5	0.01660202887779348	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	64	282	2.9375	0.16819335121289924	0.030437052942621383	0.027670048129655803
GOTERM_MF_2	GO:0036094~small molecule binding	6	37.5	0.01660202887779348	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	64	282	2.9375	0.16819335121289924	0.030437052942621383	0.027670048129655803
GOTERM_MF_FAT	GO:0097367~carbohydrate derivative binding	6	37.5	0.01660202887779348	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	64	282	2.9375	0.6574880654394866	0.044963828210690684	0.030437052942621383
GOTERM_MF_FAT	GO:0036094~small molecule binding	6	37.5	0.01660202887779348	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	64	282	2.9375	0.6574880654394866	0.044963828210690684	0.030437052942621383
GOTERM_CC_5	GO:0045121~membrane raft	2	12.5	0.026199860885698173	TGFBR1, BMPR1A	3	3	228	50.666666666666664	0.49856385203303777	0.6811963830281524	0.6811963830281524
GOTERM_BP_ALL	GO:2000026~regulation of multicellular organismal development	4	25.0	0.02902810806595648	TLL2, BMPR1B, TGFBR1, BMPR1A	6	36	228	4.222222222222222	0.9999999960665441	1.0	1.0
GOTERM_MF_ALL	GO:0043168~anion binding	6	37.5	0.030485533779238228	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	74	284	2.5585585585585586	0.8889918547097253	0.07730260351163978	0.05117214598657845
GOTERM_BP_ALL	GO:0009888~tissue development	4	25.0	0.03135501539900399	TLL2, BMPR1B, TGFBR1, BMPR1A	6	37	228	4.108108108108108	0.9999999991868613	1.0	1.0
GOTERM_MF_FAT	GO:0043168~anion binding	6	37.5	0.03141498319191367	ACVRL1, ACVR1, BMPR1B, ACVR1B, TGFBR1, BMPR1A	9	74	282	2.5405405405405403	0.8703370846749731	0.08167895629897555	0.05529037041776806
GOTERM_BP_1	GO:0040007~growth	3	18.75	0.031565963822521026	TLL2, TGFBR1, BMPR1A	6	14	228	8.142857142857144	0.42031674183402534	0.5050554211603364	0.5050554211603364
GOTERM_BP_ALL	GO:0040007~growth	3	18.75	0.031565963822521026	TLL2, TGFBR1, BMPR1A	6	14	228	8.142857142857144	0.9999999992952756	1.0	1.0
GOTERM_CC_FAT	GO:0098589~membrane region	2	12.5	0.03191305847852062	TGFBR1, BMPR1A	3	3	187	41.55555555555555	0.6888878074867408	0.3819216836294647	0.3819216836294647
GOTERM_CC_FAT	GO:0045121~membrane raft	2	12.5	0.03191305847852062	TGFBR1, BMPR1A	3	3	187	41.55555555555555	0.6888878074867408	0.3819216836294647	0.3819216836294647
