Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0098742~cell-cell adhesion via plasma-membrane adhesion molecules	9	3.9301310043668125	7.149405009881185E-4	LOC100229528, PCDH10, PCDH8, LOC100229630, LOC100220115, LOC115497045, PCDH12, LOC105759510, PCDH18	107	39	2012	4.339324227174694	0.8032144941654927	0.8121724091225025	0.8121724091225025
GOTERM_MF_ALL	GO:0017147~Wnt-protein binding	5	2.1834061135371177	7.748716168349582E-4	FZD1, FZD3, FZD7, FZD6, FZD8	150	8	2437	10.154166666666667	0.24760070495887654	0.02851527549952646	0.027817891044374998
GOTERM_BP_ALL	GO:0016331~morphogenesis of embryonic epithelium	7	3.056768558951965	0.0011482840395224524	FZD1, FZD3, FGF8, PTCH1, FZD6, PCDH8, GATA3	107	24	2012	5.484423676012461	0.926579295769408	0.8696337792650041	0.8696337792650041
GOTERM_MF_ALL	GO:0030165~PDZ domain binding	4	1.7467248908296942	0.002045545369141808	FZD1, FZD3, FZD7, FZD8	150	5	2437	12.997333333333334	0.5283339241060045	0.06843279053128958	0.06675916250199172
GOTERM_BP_ALL	GO:0072175~epithelial tube formation	6	2.6200873362445414	0.0038182997975645494	FZD1, FZD3, FGF8, PTCH1, FZD6, GATA3	107	21	2012	5.372496662216289	0.9998326808083405	1.0	1.0
GOTERM_BP_ALL	GO:0060037~pharyngeal system development	4	1.7467248908296942	0.004260721606310104	FGF8, PTCH1, GATA3, BMPR1A	107	7	2012	10.744993324432576	0.999939041102867	1.0	1.0
GOTERM_MF_ALL	GO:0008289~lipid binding	13	5.676855895196507	0.00518698341514646	SH3GL3, LOC100219450, PTCH1, FZD7, TWF2, TWF1, ESRRG, WIPI1, WIPI2, SYT7, PIK3C2B, NR5A2, SH3GL2	150	86	2437	2.455891472868217	0.8517087572491727	0.15906749139782478	0.15517725383646494
GOTERM_BP_ALL	GO:0035148~tube formation	6	2.6200873362445414	0.007028288517711364	FZD1, FZD3, FGF8, PTCH1, FZD6, GATA3	107	24	2012	4.700934579439252	0.9999998909766488	1.0	1.0
GOTERM_BP_ALL	GO:0032268~regulation of cellular protein metabolic process	20	8.73362445414847	0.00823242581007507	FZD1, KDM5A, KHDRBS1, SMARCC1, TWF1, RPL13A, FZD8, GATA3, ADRA1B, TGFBR1, MOV10, FGF8, MGAT5, FGF18, SPOPL, MYH9, GRB2, ZNF598, SH3GL2, BMPR1A	107	204	2012	1.8435037566428438	0.9999999930862458	1.0	1.0
GOTERM_BP_ALL	GO:0098609~cell-cell adhesion	12	5.240174672489083	0.009597719285183815	LOC100229528, PCDH10, DOCK8, PCDH8, LOC100229630, LOC100220115, MYH9, LOC115497045, GATA3, PCDH12, LOC105759510, PCDH18	107	95	2012	2.375209050664043	0.9999999996981167	1.0	1.0
GOTERM_MF_ALL	GO:0004930~G-protein coupled receptor activity	14	6.11353711790393	0.0101726580396505	P2RY12, P2RY13, VIPR1, GPR26, GPR78, P2RY14, GPR83, ADRA1B, ADORA2A, ADORA2B, GPR171, ADORA1, QRFPR, LOC100226496	150	105	2437	2.1662222222222223	0.9765406090275485	0.28113567232700637	0.27426007164509586
GOTERM_BP_ALL	GO:0048519~negative regulation of biological process	36	15.72052401746725	0.010456818203049612	KDM5A, KHDRBS1, DOCK8, TWF2, TWF1, GATA3, NR2E3, FGF8, CHL1, MGAT5, GPR171, PIM1, PIM3, NKX6-1, SH3GL2, IP6K2, FZD1, P2RY13, FZD3, SMARCC1, NKX6-2, PTCH1, CBX2, FZD7, FZD6, RPL13A, WWP2, TGFBR1, PATL1, PAN2, MOV10, SPOPL, MYH9, BMPR1B, NEUROG1, BMPR1A	107	464	2012	1.4589107315501126	0.9999999999580059	1.0	1.0
GOTERM_MF_ALL	GO:0001609~G-protein coupled adenosine receptor activity	3	1.3100436681222707	0.010695378838527416	ADORA2A, ADORA2B, ADORA1	150	3	2437	16.246666666666666	0.9806748067830637	0.28113567232700637	0.27426007164509586
GOTERM_BP_ALL	GO:0051260~protein homooligomerization	6	2.6200873362445414	0.011768828139117078	TRPM2, CRTC2, KCNA2, LOC100224073, KCNA10, KCNA5	107	27	2012	4.178608515057113	0.9999999999979419	1.0	1.0
GOTERM_BP_ALL	GO:0035270~endocrine system development	6	2.6200873362445414	0.011768828139117078	FGF8, NKX6-2, HNF4A, GATA3, NKX6-1, BMPR1A	107	27	2012	4.178608515057113	0.9999999999979419	1.0	1.0
GOTERM_BP_ALL	GO:0048523~negative regulation of cellular process	33	14.41048034934498	0.012535797095325336	KDM5A, KHDRBS1, DOCK8, TWF2, TWF1, GATA3, NR2E3, FGF8, CHL1, MGAT5, GPR171, PIM1, PIM3, NKX6-1, SH3GL2, IP6K2, FZD1, P2RY13, FZD3, SMARCC1, NKX6-2, PTCH1, CBX2, FZD7, FZD6, RPL13A, WWP2, TGFBR1, MOV10, SPOPL, MYH9, BMPR1B, BMPR1A	107	419	2012	1.4809626837374255	0.9999999999996476	1.0	1.0
GOTERM_MF_ALL	GO:0005200~structural constituent of cytoskeleton	6	2.6200873362445414	0.01317209351750382	LOC105758845, LOC105758859, LOC116809297	150	24	2437	4.0616666666666665	0.9922980265219897	0.31658049938577393	0.308838041520361
GOTERM_MF_ALL	GO:0008270~zinc ion binding	14	6.11353711790393	0.01376436953851191	KDM5A, LOC100227703, HNF4G, IGHMBP2, ESRRG, GATA3, NR2E1, NR2F2, GATA2, NR2E3, NR2F6, RXRA, NR5A2, HNF4A	150	109	2437	2.0867278287461777	0.9938210781861376	0.31658049938577393	0.308838041520361
GOTERM_BP_ALL	GO:0051246~regulation of protein metabolic process	20	8.73362445414847	0.01427118379352997	FZD1, KDM5A, KHDRBS1, SMARCC1, TWF1, RPL13A, FZD8, GATA3, ADRA1B, TGFBR1, MOV10, FGF8, MGAT5, FGF18, SPOPL, MYH9, GRB2, ZNF598, SH3GL2, BMPR1A	107	215	2012	1.7491849597913496	0.9999999999999936	1.0	1.0
GOTERM_BP_ALL	GO:0030154~cell differentiation	32	13.973799126637553	0.015267415360814848	ACVRL1, TWF2, GATA3, IKZF1, GATA2, NR2E3, TRPM2, FGF8, CHL1, HNF4A, GPR171, NRCAM, NKX6-1, MNX1, FZD1, ACVR1, FZD3, NKX6-2, PTCH1, FZD7, FZD8, TGFBR1, NFASC, NR5A2, FGF18, MYH9, CCM2, GRB2, BMPR1B, NEUROG1, NEUROG2, BMPR1A	107	408	2012	1.474803005314275	0.9999999999999993	1.0	1.0
GOTERM_BP_ALL	GO:0043647~inositol phosphate metabolic process	3	1.3100436681222707	0.015387913738097989	IP6K1, IP6K3, IP6K2	107	4	2012	14.102803738317759	0.9999999999999996	1.0	1.0
GOTERM_BP_ALL	GO:0032958~inositol phosphate biosynthetic process	3	1.3100436681222707	0.015387913738097989	IP6K1, IP6K3, IP6K2	107	4	2012	14.102803738317759	0.9999999999999996	1.0	1.0
GOTERM_BP_ALL	GO:0048513~animal organ development	29	12.663755458515283	0.015514930758384816	SLC38A10, GATA3, IKZF1, GATA2, NR2E3, PAPSS2, ATOH7, TRPM2, FGF8, HNF4A, GPR171, NKX6-1, MNX1, FZD1, FZD3, SMARCC1, NKX6-2, PTCH1, FZD7, FZD6, FZD8, TGFBR1, NR5A2, FGF18, MYH9, CCM2, BMPR1B, NEUROG1, BMPR1A	107	359	2012	1.5189649337463877	0.9999999999999997	1.0	1.0
GOTERM_BP_ALL	GO:0045165~cell fate commitment	8	3.4934497816593884	0.015674519384334906	FGF8, NKX6-2, PTCH1, FZD7, GATA3, NEUROG1, MNX1, BMPR1A	107	51	2012	2.94960601062855	0.9999999999999998	1.0	1.0
GOTERM_BP_ALL	GO:0035567~non-canonical Wnt signaling pathway	4	1.7467248908296942	0.017205874460621516	FZD1, FZD3, FZD7, FZD6	107	11	2012	6.837723024638912	1.0	1.0	1.0
GOTERM_BP_ALL	GO:0001838~embryonic epithelial tube formation	5	2.1834061135371177	0.01833830042842023	FZD1, FZD3, PTCH1, FZD6, GATA3	107	20	2012	4.700934579439252	1.0	1.0	1.0
GOTERM_BP_ALL	GO:0009887~animal organ morphogenesis	14	6.11353711790393	0.019723781451792377	FZD1, SMARCC1, FZD3, PTCH1, FZD6, GATA3, NR2E3, TGFBR1, NR5A2, FGF8, FGF18, BMPR1B, NEUROG1, BMPR1A	107	133	2012	1.9793408755533692	1.0	1.0	1.0
GOTERM_BP_ALL	GO:0042472~inner ear morphogenesis	5	2.1834061135371177	0.02175477116512443	FZD3, FGF8, FZD6, GATA3, NEUROG1	107	21	2012	4.477080551846907	1.0	1.0	1.0
GOTERM_BP_ALL	GO:0007155~cell adhesion	16	6.986899563318777	0.021964016337266214	LOC100229528, PCDH10, DOCK8, FZD7, PCDH8, LOC115497045, GATA3, PCDH12, LOC105759510, PCDH18, NFASC, CHL1, LOC100229630, LOC100220115, MYH9, NRCAM	107	164	2012	1.8345110553909276	1.0	1.0	1.0
GOTERM_MF_ALL	GO:0019904~protein domain specific binding	9	3.9301310043668125	0.02277908275702649	FZD1, KHDRBS1, FZD3, FZD7, MYH9, FZD8, GRB2, GATA3, IKZF1	150	58	2437	2.521034482758621	0.9997875088415423	0.49310014438739697	0.48104062998661823
GOTERM_BP_ALL	GO:0022610~biological adhesion	16	6.986899563318777	0.02310044416885245	LOC100229528, PCDH10, DOCK8, FZD7, PCDH8, LOC115497045, GATA3, PCDH12, LOC105759510, PCDH18, NFASC, CHL1, LOC100229630, LOC100220115, MYH9, NRCAM	107	165	2012	1.8233928065703764	1.0	1.0	1.0
GOTERM_BP_ALL	GO:0051259~protein oligomerization	6	2.6200873362445414	0.0238197865314986	TRPM2, CRTC2, KCNA2, LOC100224073, KCNA10, KCNA5	107	32	2012	3.5257009345794397	1.0	1.0	1.0
GOTERM_BP_ALL	GO:0007275~multicellular organism development	38	16.593886462882097	0.023831654597919184	TWF2, SLC38A10, GATA3, IKZF1, GATA2, NR2E3, PCDH18, PAPSS2, ATOH7, TRPM2, FGF8, CHL1, HNF4A, GPR171, LOC100220115, NRCAM, NKX6-1, MNX1, FZD1, FZD3, SMARCC1, NKX6-2, PTCH1, CBX2, FZD7, PCDH8, FZD6, FZD8, TGFBR1, NFASC, NR5A2, FGF18, MYH9, CCM2, BMPR1B, NEUROG1, NEUROG2, BMPR1A	107	524	2012	1.3636298780052794	1.0	1.0	1.0
GOTERM_BP_ALL	GO:0010453~regulation of cell fate commitment	3	1.3100436681222707	0.024769153300734953	NKX6-2, FZD7, BMPR1A	107	5	2012	11.282242990654206	1.0	1.0	1.0
GOTERM_BP_ALL	GO:0048869~cellular developmental process	32	13.973799126637553	0.025100744204961785	ACVRL1, TWF2, GATA3, IKZF1, GATA2, NR2E3, TRPM2, FGF8, CHL1, HNF4A, GPR171, NRCAM, NKX6-1, MNX1, FZD1, ACVR1, FZD3, NKX6-2, PTCH1, FZD7, FZD8, TGFBR1, NFASC, NR5A2, FGF18, MYH9, CCM2, GRB2, BMPR1B, NEUROG1, NEUROG2, BMPR1A	107	423	2012	1.4225050264024215	1.0	1.0	1.0
GOTERM_BP_ALL	GO:0043009~chordate embryonic development	8	3.4934497816593884	0.02529685205389541	FZD1, FZD3, FGF8, PTCH1, FZD6, PCDH8, GATA3, BMPR1A	107	56	2012	2.686248331108144	1.0	1.0	1.0
GOTERM_BP_ALL	GO:0051090~regulation of sequence-specific DNA binding transcription factor activity	7	3.056768558951965	0.025543932316406327	KDM5A, FZD1, CRTC2, PTCH1, FZD6, WWP2, NEUROG1	107	44	2012	2.9915038232795235	1.0	1.0	1.0
GOTERM_BP_ALL	GO:0019220~regulation of phosphate metabolic process	14	6.11353711790393	0.0260671374908898	FZD1, P2RY13, FZD7, TWF1, FZD8, ADRA1B, SLC2A6, TGFBR1, FGF8, MGAT5, FGF18, GRB2, SH3GL2, BMPR1A	107	138	2012	1.9076256264391167	1.0	1.0	1.0
GOTERM_CC_ALL	GO:0009986~cell surface	8	3.4934497816593884	0.027047471449952964	FZD1, SEPTIN2, FZD6, MYH9, KCNA5, TGFBR1, LOC100218025, BMPR1A	143	51	2423	2.657891128479364	0.9995734821097615	1.0	1.0
GOTERM_BP_ALL	GO:0051174~regulation of phosphorus metabolic process	14	6.11353711790393	0.027499543522094876	FZD1, P2RY13, FZD7, TWF1, FZD8, ADRA1B, SLC2A6, TGFBR1, FGF8, MGAT5, FGF18, GRB2, SH3GL2, BMPR1A	107	139	2012	1.8939017010690513	1.0	1.0	1.0
GOTERM_BP_ALL	GO:0001843~neural tube closure	4	1.7467248908296942	0.027618692378065798	FZD1, FZD3, PTCH1, FZD6	107	13	2012	5.7857656362329255	1.0	1.0	1.0
GOTERM_BP_ALL	GO:0060606~tube closure	4	1.7467248908296942	0.027618692378065798	FZD1, FZD3, PTCH1, FZD6	107	13	2012	5.7857656362329255	1.0	1.0	1.0
GOTERM_BP_ALL	GO:0009792~embryo development ending in birth or egg hatching	8	3.4934497816593884	0.027621178498319725	FZD1, FZD3, FGF8, PTCH1, FZD6, PCDH8, GATA3, BMPR1A	107	57	2012	2.6391211674044923	1.0	1.0	1.0
GOTERM_BP_ALL	GO:0045995~regulation of embryonic development	5	2.1834061135371177	0.029690805777356666	FZD1, FZD3, FZD7, GATA3, BMPR1A	107	23	2012	4.087769199512393	1.0	1.0	1.0
GOTERM_CC_ALL	GO:0044464~cell part	121	52.838427947598255	0.02981362602531297	SH3GL3, VIPR1, CRTC2, LOC100227703, ZDHHC5, LOC115497045, ZDHHC8, LOC105759510, IKZF1, HID1, ADORA1, PIM1, LOC100220115, PIM3, NRCAM, SH3GL2, MNX1, CHGB, SMARCC1, NKX6-2, DNAJB13, LOC100218025, CLIP1, KATNAL2, KHDRBS1, COPA, PCDH10, TWF2, SLC38A10, TWF1, GATA3, PCDH12, GATA2, PCDH18, AK8, TRPM2, CHST11, CHST12, CHST13, MYH11, NKX6-1, MYH10, IP6K2, FZD1, FZD3, PTCH1, SEC16A, CBX2, FZD7, FZD6, DENND4C, NR2F1, MYO5A, FZD8, ESRRG, NR2F2, MEX3D, NR2F6, PAN2, MOV10, MEX3B, MEX3A, FGF18, GRB2, BMPR1A, KDM5A, LOC100229528, DOCK8, HNF4G, NR2E1, ADRA1B, SLC2A6, NR2E3, PIK3C2B, CHL1, HNF4A, DNMT3B, LOC100224073, LOC115494788, EMX2, RPL13A, WIPI2, TGFBR1, PATL1, CCNA1, NR5A2, ADORA2A, ADORA2B, LOC100229630, SPOPL, MYH9, KCNA10, LOC105758859, KCNA2, IGHMBP2, KCNA5, ATOH7, LOC105758845, RXRA, MGAT5, P2RY13, TCF7L2, LOC100219450, SEPTIN2, PCDH8, SEPTIN5, SEPTIN6, GAD2, WWP2, SEPTIN3, LOC100230362, MEIS2, NFASC, PFKL, MEIS1, CCM2, NEUROG1, LOC116809297	143	1889	2423	1.0853524453312702	0.999809448079849	1.0	1.0
GOTERM_CC_ALL	GO:0005623~cell	121	52.838427947598255	0.02981362602531297	SH3GL3, VIPR1, CRTC2, LOC100227703, ZDHHC5, LOC115497045, ZDHHC8, LOC105759510, IKZF1, HID1, ADORA1, PIM1, LOC100220115, PIM3, NRCAM, SH3GL2, MNX1, CHGB, SMARCC1, NKX6-2, DNAJB13, LOC100218025, CLIP1, KATNAL2, KHDRBS1, COPA, PCDH10, TWF2, SLC38A10, TWF1, GATA3, PCDH12, GATA2, PCDH18, AK8, TRPM2, CHST11, CHST12, CHST13, MYH11, NKX6-1, MYH10, IP6K2, FZD1, FZD3, PTCH1, SEC16A, CBX2, FZD7, FZD6, DENND4C, NR2F1, MYO5A, FZD8, ESRRG, NR2F2, MEX3D, NR2F6, PAN2, MOV10, MEX3B, MEX3A, FGF18, GRB2, BMPR1A, KDM5A, LOC100229528, DOCK8, HNF4G, NR2E1, ADRA1B, SLC2A6, NR2E3, PIK3C2B, CHL1, HNF4A, DNMT3B, LOC100224073, LOC115494788, EMX2, RPL13A, WIPI2, TGFBR1, PATL1, CCNA1, NR5A2, ADORA2A, ADORA2B, LOC100229630, SPOPL, MYH9, KCNA10, LOC105758859, KCNA2, IGHMBP2, KCNA5, ATOH7, LOC105758845, RXRA, MGAT5, P2RY13, TCF7L2, LOC100219450, SEPTIN2, PCDH8, SEPTIN5, SEPTIN6, GAD2, WWP2, SEPTIN3, LOC100230362, MEIS2, NFASC, PFKL, MEIS1, CCM2, NEUROG1, LOC116809297	143	1889	2423	1.0853524453312702	0.999809448079849	1.0	1.0
GOTERM_BP_ALL	GO:0048839~inner ear development	6	2.6200873362445414	0.030284931275225593	FZD3, FGF8, FZD6, CCM2, GATA3, NEUROG1	107	34	2012	3.318306761957119	1.0	1.0	1.0
GOTERM_MF_ALL	GO:0003707~steroid hormone receptor activity	3	1.3100436681222707	0.03285981887857292	RXRA, LOC100227703, ESRRG	150	5	2437	9.748000000000001	0.9999952726287388	0.6718007415174908	0.6553708320782043
GOTERM_BP_ALL	GO:0044767~single-organism developmental process	41	17.903930131004365	0.033664680010891276	ACVRL1, TWF2, SLC38A10, GATA3, IKZF1, GATA2, NR2E3, PCDH18, PAPSS2, ATOH7, TRPM2, FGF8, CHL1, HNF4A, GPR171, LOC100220115, NRCAM, NKX6-1, MNX1, FZD1, ACVR1, FZD3, SMARCC1, NKX6-2, PTCH1, CBX2, FZD7, PCDH8, FZD6, FZD8, TGFBR1, NFASC, NR5A2, FGF18, MYH9, CCM2, GRB2, BMPR1B, NEUROG1, NEUROG2, BMPR1A	107	589	2012	1.3089189660917442	1.0	1.0	1.0
GOTERM_BP_ALL	GO:0080090~regulation of primary metabolic process	34	14.847161572052403	0.03384019937975738	KDM5A, KHDRBS1, CRTC2, TWF1, GATA3, ADRA1B, NR2E3, SLC2A6, ATOH7, FGF8, MGAT5, SH3GL2, FZD1, P2RY13, SMARCC1, PTCH1, CBX2, FZD7, FZD6, FZD8, RPL13A, WWP2, MEIS2, TGFBR1, MOV10, MEIS1, FGF18, SPOPL, MYH9, GRB2, NEUROG1, ZNF598, NEUROG2, BMPR1A	107	467	2012	1.369008785446977	1.0	1.0	1.0
GOTERM_BP_ALL	GO:2000027~regulation of organ morphogenesis	6	2.6200873362445414	0.033894924822029666	FZD1, FZD3, FGF8, FZD6, GATA3, BMPR1A	107	35	2012	3.223497997329773	1.0	1.0	1.0
GOTERM_BP_ALL	GO:0021915~neural tube development	5	2.1834061135371177	0.03422330922935626	FZD1, FZD3, FGF8, PTCH1, FZD6	107	24	2012	3.9174454828660434	1.0	1.0	1.0
GOTERM_BP_ALL	GO:0009653~anatomical structure morphogenesis	25	10.91703056768559	0.03547911696997678	TWF2, GATA3, NR2E3, FGF8, CHL1, NRCAM, NKX6-1, FZD1, FZD3, SMARCC1, PTCH1, FZD7, PCDH8, FZD6, FZD8, TGFBR1, NFASC, NR5A2, FGF18, MYH9, CCM2, GRB2, BMPR1B, NEUROG1, BMPR1A	107	317	2012	1.4829446622836757	1.0	1.0	1.0
GOTERM_BP_ALL	GO:0046173~polyol biosynthetic process	3	1.3100436681222707	0.035888048970790204	IP6K1, IP6K3, IP6K2	107	6	2012	9.401869158878505	1.0	1.0	1.0
GOTERM_BP_ALL	GO:0045992~negative regulation of embryonic development	3	1.3100436681222707	0.035888048970790204	FZD3, FZD7, GATA3	107	6	2012	9.401869158878505	1.0	1.0	1.0
GOTERM_BP_ALL	GO:0048731~system development	36	15.72052401746725	0.03622049493193901	TWF2, SLC38A10, GATA3, IKZF1, GATA2, NR2E3, PCDH18, PAPSS2, ATOH7, TRPM2, FGF8, CHL1, HNF4A, GPR171, LOC100220115, NRCAM, NKX6-1, MNX1, FZD1, FZD3, SMARCC1, NKX6-2, PTCH1, FZD7, FZD6, FZD8, TGFBR1, NFASC, NR5A2, FGF18, MYH9, CCM2, BMPR1B, NEUROG1, NEUROG2, BMPR1A	107	504	2012	1.3431241655540722	1.0	1.0	1.0
GOTERM_BP_ALL	GO:0042471~ear morphogenesis	5	2.1834061135371177	0.03913753832410434	FZD3, FGF8, FZD6, GATA3, NEUROG1	107	25	2012	3.7607476635514017	1.0	1.0	1.0
GOTERM_BP_ALL	GO:0001841~neural tube formation	4	1.7467248908296942	0.04070692426171079	FZD1, FZD3, PTCH1, FZD6	107	15	2012	5.014330218068536	1.0	1.0	1.0
GOTERM_BP_ALL	GO:0014020~primary neural tube formation	4	1.7467248908296942	0.04070692426171079	FZD1, FZD3, PTCH1, FZD6	107	15	2012	5.014330218068536	1.0	1.0	1.0
GOTERM_BP_ALL	GO:0090407~organophosphate biosynthetic process	7	3.056768558951965	0.040933355681979804	P2RY13, IP6K1, IP6K3, PAPSS2, PAPSS1, PIK3C2B, IP6K2	107	49	2012	2.686248331108144	1.0	1.0	1.0
GOTERM_BP_ALL	GO:1901576~organic substance biosynthetic process	37	16.157205240174672	0.04096475159821396	KDM5A, KHDRBS1, CRTC2, ZDHHC5, ZDHHC8, GATA3, NR2E3, PAPSS2, PAPSS1, PIK3C2B, ATOH7, CHST11, CHST12, MGAT5, CHST13, IP6K1, IP6K3, IP6K2, FZD1, P2RY13, SMARCC1, LOC100219450, PTCH1, CBX2, FZD7, FZD6, RPL13A, WWP2, MEIS2, TGFBR1, MOV10, MEIS1, BMPR1B, NEUROG1, ZNF598, NEUROG2, BMPR1A	107	526	2012	1.3226964215912724	1.0	1.0	1.0
GOTERM_MF_ALL	GO:1901981~phosphatidylinositol phosphate binding	5	2.1834061135371177	0.041434855286844645	FZD7, TWF2, TWF1, WIPI1, WIPI2	150	22	2437	3.6924242424242424	0.9999998200551725	0.7573709670866131	0.738848307565473
GOTERM_BP_ALL	GO:0032502~developmental process	41	17.903930131004365	0.042460854414452534	ACVRL1, TWF2, SLC38A10, GATA3, IKZF1, GATA2, NR2E3, PCDH18, PAPSS2, ATOH7, TRPM2, FGF8, CHL1, HNF4A, GPR171, LOC100220115, NRCAM, NKX6-1, MNX1, FZD1, ACVR1, FZD3, SMARCC1, NKX6-2, PTCH1, CBX2, FZD7, PCDH8, FZD6, FZD8, TGFBR1, NFASC, NR5A2, FGF18, MYH9, CCM2, GRB2, BMPR1B, NEUROG1, NEUROG2, BMPR1A	107	598	2012	1.2892195167692933	1.0	1.0	1.0
GOTERM_CC_ALL	GO:0045111~intermediate filament cytoskeleton	6	2.6200873362445414	0.045342682741516614	LOC105758845, LOC105758859, LOC116809297	143	34	2423	2.9901275195392842	0.9999980191841186	1.0	1.0
GOTERM_CC_ALL	GO:0005882~intermediate filament	6	2.6200873362445414	0.045342682741516614	LOC105758845, LOC105758859, LOC116809297	143	34	2423	2.9901275195392842	0.9999980191841186	1.0	1.0
GOTERM_BP_ALL	GO:0006796~phosphate-containing compound metabolic process	21	9.170305676855897	0.045506189370912206	FZD1, P2RY13, FZD7, TWF1, FZD8, ADRA1B, SLC2A6, TGFBR1, PAPSS2, PAPSS1, PIK3C2B, PFKL, FGF8, MGAT5, FGF18, GRB2, IP6K1, SH3GL2, IP6K3, IP6K2, BMPR1A	107	259	2012	1.5246274311694872	1.0	1.0	1.0
